benchmark_id,content_sha256,parse_status,parse_error,file_bytes,line_count,node_count,dataset_year,producer,suite,state_count,scalar_state_count,array_state_count,input_count,named_state_count,clean_state_count,named_state_ratio,clean_named_ratio,software_origin,has_array,array_sort_count,bad_count,constraint_count,state_widths,max_state_width,add_count,sub_count,mul_count,mul_const_const_count,mul_const_var_count,mul_var_var_count,divrem_count,ite_count,read_count,write_count,arithmetic_class,size_bucket,operator_counts_json,parse_time_sec
2020/hwmcc20/btor2/bv/2019/wolf/2019C/dspfilters_fastfir_second-p10.btor,34aded6b14273cdbb54cae03b238a5cbe4a11dbdb0b76b042ad8c7b0fe295765,ok,,144653,6734,6732,2020,wolf,2019C,743,743,0,6,93,0,0.125168,0.000000,0,0,0,1,407,1;9;10;18;23,23,32,20,0,0,0,0,0,1148,0,0,affine,1k-10k,"{""add"": 32, ""and"": 125, ""concat"": 429, ""const"": 37, ""eq"": 728, ""ite"": 1148, ""neg"": 50, ""neq"": 1, ""not"": 579, ""or"": 470, ""redor"": 101, ""slice"": 357, ""sll"": 19, ""sub"": 20, ""uext"": 1184, ""ugt"": 18, ""ugte"": 16, ""ult"": 1, ""ulte"": 33, ""xor"": 16}",0.159375
2020/hwmcc20/btor2/bv/2019/wolf/2019C/dspfilters_fastfir_second-p11.btor,8759305b9dbde40deb570f7d26ee989de8130b93b1fa55710518a4706fac42f0,ok,,144653,6734,6732,2020,wolf,2019C,743,743,0,6,93,0,0.125168,0.000000,0,0,0,1,407,1;9;10;18;23,23,32,20,0,0,0,0,0,1148,0,0,affine,1k-10k,"{""add"": 32, ""and"": 125, ""concat"": 429, ""const"": 37, ""eq"": 728, ""ite"": 1148, ""neg"": 50, ""neq"": 1, ""not"": 579, ""or"": 470, ""redor"": 101, ""slice"": 357, ""sll"": 19, ""sub"": 20, ""uext"": 1184, ""ugt"": 18, ""ugte"": 16, ""ult"": 1, ""ulte"": 33, ""xor"": 16}",0.124063
2020/hwmcc20/btor2/bv/2019/wolf/2019C/dspfilters_fastfir_second-p14.btor,3242bf736bfc1c5875e835ee261c1ba5e020e31a98c1190644f467dfbbfa9c88,ok,,144653,6734,6732,2020,wolf,2019C,743,743,0,6,93,0,0.125168,0.000000,0,0,0,1,407,1;9;10;18;23,23,32,20,0,0,0,0,0,1148,0,0,affine,1k-10k,"{""add"": 32, ""and"": 125, ""concat"": 429, ""const"": 37, ""eq"": 728, ""ite"": 1148, ""neg"": 50, ""neq"": 1, ""not"": 579, ""or"": 470, ""redor"": 101, ""slice"": 357, ""sll"": 19, ""sub"": 20, ""uext"": 1184, ""ugt"": 18, ""ugte"": 16, ""ult"": 1, ""ulte"": 33, ""xor"": 16}",0.136360
2020/hwmcc20/btor2/bv/2019/wolf/2019C/dspfilters_fastfir_second-p16.btor,c889d01b9d0c9b2cb5c8d41425dc5dba3b1f86d93063898f8e09829c9a868209,ok,,144651,6734,6732,2020,wolf,2019C,743,743,0,6,93,0,0.125168,0.000000,0,0,0,1,407,1;9;10;18;23,23,32,20,0,0,0,0,0,1148,0,0,affine,1k-10k,"{""add"": 32, ""and"": 125, ""concat"": 429, ""const"": 37, ""eq"": 728, ""ite"": 1148, ""neg"": 50, ""neq"": 1, ""not"": 579, ""or"": 470, ""redor"": 101, ""slice"": 357, ""sll"": 19, ""sub"": 20, ""uext"": 1184, ""ugt"": 18, ""ugte"": 16, ""ult"": 1, ""ulte"": 33, ""xor"": 16}",0.121140
2020/hwmcc20/btor2/bv/2019/wolf/2019C/dspfilters_fastfir_second-p18.btor,45d0bd736fb649656b181ad6a6c6e82b5ef6f078c2a7c035177ebe98db857342,ok,,144653,6734,6732,2020,wolf,2019C,743,743,0,6,93,0,0.125168,0.000000,0,0,0,1,407,1;9;10;18;23,23,32,20,0,0,0,0,0,1148,0,0,affine,1k-10k,"{""add"": 32, ""and"": 125, ""concat"": 429, ""const"": 37, ""eq"": 728, ""ite"": 1148, ""neg"": 50, ""neq"": 1, ""not"": 579, ""or"": 470, ""redor"": 101, ""slice"": 357, ""sll"": 19, ""sub"": 20, ""uext"": 1184, ""ugt"": 18, ""ugte"": 16, ""ult"": 1, ""ulte"": 33, ""xor"": 16}",0.122561
2020/hwmcc20/btor2/bv/2019/wolf/2019C/dspfilters_fastfir_second-p21.btor,220da12ed169e024f89d6468c7b7f7ab5cca341c8226880a388144fe8e01e5ed,ok,,144651,6734,6732,2020,wolf,2019C,743,743,0,6,93,0,0.125168,0.000000,0,0,0,1,407,1;9;10;18;23,23,32,20,0,0,0,0,0,1148,0,0,affine,1k-10k,"{""add"": 32, ""and"": 125, ""concat"": 429, ""const"": 37, ""eq"": 728, ""ite"": 1148, ""neg"": 50, ""neq"": 1, ""not"": 579, ""or"": 470, ""redor"": 101, ""slice"": 357, ""sll"": 19, ""sub"": 20, ""uext"": 1184, ""ugt"": 18, ""ugte"": 16, ""ult"": 1, ""ulte"": 33, ""xor"": 16}",0.124056
2020/hwmcc20/btor2/bv/2019/wolf/2019C/dspfilters_fastfir_second-p22.btor,a369f3eba7001e7c40f9627929c8d5b9413f24ca00324c2a56390016f1680f73,ok,,144653,6734,6732,2020,wolf,2019C,743,743,0,6,93,0,0.125168,0.000000,0,0,0,1,407,1;9;10;18;23,23,32,20,0,0,0,0,0,1148,0,0,affine,1k-10k,"{""add"": 32, ""and"": 125, ""concat"": 429, ""const"": 37, ""eq"": 728, ""ite"": 1148, ""neg"": 50, ""neq"": 1, ""not"": 579, ""or"": 470, ""redor"": 101, ""slice"": 357, ""sll"": 19, ""sub"": 20, ""uext"": 1184, ""ugt"": 18, ""ugte"": 16, ""ult"": 1, ""ulte"": 33, ""xor"": 16}",0.125211
2020/hwmcc20/btor2/bv/2019/wolf/2019C/dspfilters_fastfir_second-p25.btor,fe89583312c6ae33c57632364bccca92bb4b9f4baec77d4c5b5c553b0fc1cdb8,ok,,144652,6734,6732,2020,wolf,2019C,743,743,0,6,93,0,0.125168,0.000000,0,0,0,1,407,1;9;10;18;23,23,32,20,0,0,0,0,0,1148,0,0,affine,1k-10k,"{""add"": 32, ""and"": 125, ""concat"": 429, ""const"": 37, ""eq"": 728, ""ite"": 1148, ""neg"": 50, ""neq"": 1, ""not"": 579, ""or"": 470, ""redor"": 101, ""slice"": 357, ""sll"": 19, ""sub"": 20, ""uext"": 1184, ""ugt"": 18, ""ugte"": 16, ""ult"": 1, ""ulte"": 33, ""xor"": 16}",0.129663
2020/hwmcc20/btor2/bv/2019/wolf/2019C/dspfilters_fastfir_second-p26.btor,33d4293f21e05f0aa7700e99c651bab4cc47c2e2797418d5fb79e876f4f28d77,ok,,144653,6734,6732,2020,wolf,2019C,743,743,0,6,93,0,0.125168,0.000000,0,0,0,1,407,1;9;10;18;23,23,32,20,0,0,0,0,0,1148,0,0,affine,1k-10k,"{""add"": 32, ""and"": 125, ""concat"": 429, ""const"": 37, ""eq"": 728, ""ite"": 1148, ""neg"": 50, ""neq"": 1, ""not"": 579, ""or"": 470, ""redor"": 101, ""slice"": 357, ""sll"": 19, ""sub"": 20, ""uext"": 1184, ""ugt"": 18, ""ugte"": 16, ""ult"": 1, ""ulte"": 33, ""xor"": 16}",0.126963
2020/hwmcc20/btor2/bv/2019/wolf/2019C/dspfilters_fastfir_second-p42.btor,56975d0e754f1d07b1b29b4528bd4dfcc4fd79ac0085d57da7d6bfa99c9eb821,ok,,144653,6734,6732,2020,wolf,2019C,743,743,0,6,93,0,0.125168,0.000000,0,0,0,1,407,1;9;10;18;23,23,32,20,0,0,0,0,0,1148,0,0,affine,1k-10k,"{""add"": 32, ""and"": 125, ""concat"": 429, ""const"": 37, ""eq"": 728, ""ite"": 1148, ""neg"": 50, ""neq"": 1, ""not"": 579, ""or"": 470, ""redor"": 101, ""slice"": 357, ""sll"": 19, ""sub"": 20, ""uext"": 1184, ""ugt"": 18, ""ugte"": 16, ""ult"": 1, ""ulte"": 33, ""xor"": 16}",0.141326
2020/hwmcc20/btor2/bv/2019/wolf/2019C/dspfilters_fastfir_second-p43.btor,f24753d169af9af8881f7a2bb507a0f11ef4e2fdb38eb7a75f8c896434524197,ok,,144653,6734,6732,2020,wolf,2019C,743,743,0,6,93,0,0.125168,0.000000,0,0,0,1,407,1;9;10;18;23,23,32,20,0,0,0,0,0,1148,0,0,affine,1k-10k,"{""add"": 32, ""and"": 125, ""concat"": 429, ""const"": 37, ""eq"": 728, ""ite"": 1148, ""neg"": 50, ""neq"": 1, ""not"": 579, ""or"": 470, ""redor"": 101, ""slice"": 357, ""sll"": 19, ""sub"": 20, ""uext"": 1184, ""ugt"": 18, ""ugte"": 16, ""ult"": 1, ""ulte"": 33, ""xor"": 16}",0.140048
2020/hwmcc20/btor2/bv/2019/wolf/2019C/dspfilters_fastfir_second-p45.btor,bae0385c179beb2cf8b93280b86f88e88578d55ef15167201b2fe061fafbb818,ok,,144653,6734,6732,2020,wolf,2019C,743,743,0,6,93,0,0.125168,0.000000,0,0,0,1,407,1;9;10;18;23,23,32,20,0,0,0,0,0,1148,0,0,affine,1k-10k,"{""add"": 32, ""and"": 125, ""concat"": 429, ""const"": 37, ""eq"": 728, ""ite"": 1148, ""neg"": 50, ""neq"": 1, ""not"": 579, ""or"": 470, ""redor"": 101, ""slice"": 357, ""sll"": 19, ""sub"": 20, ""uext"": 1184, ""ugt"": 18, ""ugte"": 16, ""ult"": 1, ""ulte"": 33, ""xor"": 16}",0.129024
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p007.btor,40d9f6f7c7205b3381855ca3f756c9644e8fa9d84cefadfdf9fd7bb13a41533d,ok,,69802,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.123876
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p009.btor,c79066789662ffe804310b4b2074d58d2c8459dbcea619bdd6a407f777736c06,ok,,69802,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.125942
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p016.btor,fa133f7452f9c5b6913d40189cadd247b3652abed89c8caaae3b98943a106e30,ok,,69802,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.129477
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p022.btor,b7d5bbc497869ac15ce35760d95f1faf07eb167c4e88ded06507d9900cb623fa,ok,,69802,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.132103
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p037.btor,067e1641aebb7e079b0f10a780a1f10f8f6b27ac24c37bb31217fc545bbb42d6,ok,,69800,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.133176
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p050.btor,6211f1a8b66816cd02e6cac666154f5dede619c358c1f9596010153e744a6351,ok,,69800,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.131298
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p054.btor,34c665fb2203a70d9be948748f5530841fd1ca7c74486bac6c6574367edfd8d1,ok,,69802,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.131333
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p058.btor,6677b82722a94b7264f1d33291ee6ff0c8e69074bbe985ba7aaa364a856fa10d,ok,,69800,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.132047
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p074.btor,111d05f1d521ec7acd3c5b1e2d748261bc94950e6480443de055e4aad7d676bc,ok,,69802,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.132766
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p079.btor,8a50764e8229574a47ecb455aaff6eafe770e52b387bc3a5874f78310058d0a1,ok,,69800,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.140083
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p092.btor,32329ea6c3b8ad7bb9be485b099550a6e1d8c5c7ca4d6bd1045cc9f69761b153,ok,,69800,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.128715
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p097.btor,0439f2f798b052b7a6ed6b1172ef0a45a464447d0e632d348fbd58fa286058c9,ok,,69800,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.130769
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p112.btor,125ccdf7658a4a491eef93551ad6be1a17a5d82716ca0b5980cefc649887238b,ok,,69800,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.131885
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p116.btor,3bf8673c75677ff86afcf50773dbc04487052b4280c7f2c0e712ef1cf279f678,ok,,69800,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.129595
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p120.btor,a7bb0e126024ec83640e27c99a2a614370c1b8f283cc9b0c4b5cf2ab10ec7901,ok,,69800,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.133609
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p126.btor,9efb0c1d2b38042b2acb75b20f7f461d00f2766c0247a690d147d7d35e6bb52a,ok,,69800,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.132602
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p127.btor,6c97682250e591d295c12c183005265c7e1986c741f8c1deb628d8feed1f5359,ok,,69802,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.142652
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p128.btor,028d7148620464b321832471432bc5a499163b523a61f102279db59ac04a149f,ok,,69800,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.126652
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p133.btor,35ff7e5464bfefe3160a1069a0cc67ecc0958233d4410e550d8cdb4e294fce55,ok,,69800,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.133016
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p135.btor,7dbb145247f374c09f67a4649928cb0a656dd14dc6471b8c2c0e39ac2414538d,ok,,69800,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.127888
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p136.btor,79dc9d44ea74aba262d808e0771d42c15d417159fc21a8daa64443d8906cd4b7,ok,,69800,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.136890
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p143.btor,ff8e12cfa4c2b4fb1d3dc3d477ef7de6274b4455e890f3ffb3b5011ab3b70747,ok,,69800,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.207665
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p154.btor,c80d756ed3642d0de3cad8bd94b0ff2679930d08dfb83e1245224a3b244fa2cd,ok,,69800,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.134705
2020/hwmcc20/btor2/bv/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p161.btor,35370be0e33cefc55c2042d6529ba6d5eb9b3e23c4bb5132a2110f36c78ce11c,ok,,69802,3102,3100,2020,wolf,2019C,249,249,0,11,50,3,0.200803,0.060000,0,0,0,1,22,1;2;3;6;8;10;15;17;22;32;33;34;38,38,3,4,0,0,0,0,0,274,0,0,affine,1k-10k,"{""add"": 3, ""and"": 299, ""concat"": 403, ""const"": 30, ""eq"": 39, ""ite"": 274, ""neq"": 1, ""not"": 512, ""or"": 80, ""redand"": 3, ""redor"": 67, ""slice"": 496, ""srl"": 1, ""sub"": 4, ""uext"": 74, ""ult"": 6, ""ulte"": 6, ""xnor"": 4, ""xor"": 11}",0.131419
